id,age_2019,sex,region,urban_rural,education,home_ownership_2019,prior_marital_2019,year,age,age_group,employment_status,home_ownership,income_monthly,expenditure_monthly,housing_cost_share,debt_outstanding,debt_service_ratio,house_price_index,rental_index,unemployment_rate,CPI,child_care_cost_index,family_tax_benefit_index,interest_rate_proxy,affordability_index,income_level,afford_level,prior_marital_status,marital_status,Y_married,Y_child_next
2358,29,Nữ,Bắc,Nông thôn,≤THPT,0,1,2021,31,30-35,FT,0,3982.7824041118847,2059.633610495118,0.23837191292979143,67406.71172477704,0.1692027949498517,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.38862480036999775,mid,Q2,1,1,0,0
2358,29,Nữ,Bắc,Nông thôn,≤THPT,0,1,2022,32,30-35,FT,0,3820.642471615047,2342.2052801648465,0.20837511624511035,50961.260865170334,0.13334910642133885,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.35575270588379776,mid,Q2,1,1,0,0
2358,29,Nữ,Bắc,Nông thôn,≤THPT,0,1,2023,33,30-35,Unemp,0,306.80277135631775,248.32920895815312,0.18794680801161287,12246.54161355445,0.39786976444658595,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.027259902091874153,low,Q1,1,1,0,0
2358,29,Nữ,Bắc,Nông thôn,≤THPT,0,1,2024,34,30-35,FT,0,4041.9331550152806,3511.3230835225854,0.17760890613936162,29855.423656083185,0.07384594924367564,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.34268325562290713,mid,Q2,1,1,0,0
2359,34,Nữ,Bắc,Đô thị,≤THPT,0,0,2019,34,30-35,Unemp,0,1962.2122980405795,1713.0316663604387,0.29736868703063557,28056.759891006215,0.14291251088335574,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.21023703193291923,low,Q1,0,0,0,0
2359,34,Nữ,Bắc,Đô thị,≤THPT,0,0,2020,35,30-35,Unemp,0,715.4100132101514,426.02959547287645,0.29790097823524064,22673.487144812196,0.3164875801109324,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.0731503080991975,low,Q1,0,0,0,0
2360,33,Nữ,Nam,Đô thị,ĐH,1,1,2019,33,30-35,FT,1,19470.48582421965,12513.50069753802,0.38932131008346244,69998.22651148851,0.03594909353266768,105.0,105.0,3.1,100.0,100.0,100,6.5,1.9867842677775154,high,Q4,1,1,0,0
2360,33,Nữ,Nam,Đô thị,ĐH,1,1,2020,34,30-35,FT,1,18056.11775674549,15423.703769195663,0.25562168777408956,105498.60765437242,0.05842494304771421,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,1.758313151888742,high,Q4,1,1,0,0
2360,33,Nữ,Nam,Đô thị,ĐH,1,1,2021,35,30-35,FT,1,9500.729833403913,7283.28318130443,0.2777663228513825,41429.43052030101,0.043601987476694304,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.8829001724221679,high,Q4,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2019,20,18-24,FT,1,8515.116810314961,4504.588263798314,0.35315321245166725,33272.88194546578,0.039070485629277334,105.0,105.0,3.1,100.0,100.0,100,6.5,0.8688894704403022,high,Q4,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2020,21,18-24,FT,1,7541.1929170423455,3867.1141758089166,0.3259052072283563,4279.638599690257,0.005674262972006434,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.7343648765256934,high,Q4,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2021,22,18-24,PT,1,2045.502021501615,1060.9068824707929,0.385362548697232,14603.32624658019,0.0713574972961182,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.19008793210012018,low,Q1,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2022,23,18-24,FT,1,4711.0213254986975,3050.143237340903,0.3513761395026014,48427.79390378776,0.10277498881790904,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.4177703211595202,mid,Q2,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2023,24,18-24,FT,1,5429.159968747195,3986.7502856750752,0.33411394743168343,14881.022489775314,0.027404390617259387,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.4594183656689061,mid,Q3,1,1,0,0
2361,20,Nữ,Nam,Đô thị,CĐ,1,1,2024,25,25-29,FT,1,14588.744020606484,11058.835702076009,0.28314718160929764,45274.13861203184,0.031031482490773567,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,1.1779649335621294,high,Q4,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2019,29,25-29,Unemp,0,587.4082332526019,314.574439003864,0.19817072492256005,47870.931827629734,0.6,105.0,105.0,3.1,100.0,100.0,100,6.5,0.05993961563802061,low,Q1,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2020,30,30-35,FT,0,4270.086942565321,3663.4556263430036,0.20870404130260334,90466.1539767115,0.21181061213044586,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.4158230541012095,mid,Q2,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2021,31,30-35,FT,0,6023.819590065992,3567.7079258381304,0.19311233105237552,235607.03247448802,0.3910607263045155,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.5597918736737527,high,Q3,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2022,32,30-35,FT,0,3037.3243759954144,2122.584786719816,0.14594672431289085,20983.76855254179,0.0690636217723366,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.2693479592540202,low,Q2,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2023,33,30-35,FT,0,3680.71417515468,3234.173937856247,0.11578919005463635,236396.14378478794,0.6,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.311463965066062,mid,Q2,1,1,0,0
2362,29,Nam,Nam,Nông thôn,CĐ,0,1,2024,34,30-35,FT,0,2481.778105822558,2209.350048429897,0.12146767728970277,27726.403993937925,0.11167491741978294,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.20039062837841767,low,Q1,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2019,20,18-24,Unemp,0,1953.8269815847627,1055.5667636244732,0.39816959809820957,19478.340071841852,0.09964227144056972,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.20933860516979602,low,Q1,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2020,21,18-24,FT,0,3415.573933392614,2535.0019078957225,0.2633055748268488,13654.89701217444,0.03996663698307651,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.34924068848595236,mid,Q2,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2021,22,18-24,FT,0,6345.627193151261,4075.094338359462,0.35311960207739496,69907.75334469204,0.11014945610816802,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.6191822326559523,high,Q3,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2022,23,18-24,FT,0,6825.918242302741,4949.653448088335,0.2699603210973551,96196.25683854368,0.14090729290189413,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.63558391105208,high,Q3,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2023,24,18-24,FT,0,5392.494892019103,3645.650895481463,0.42065802380473355,14720.35397177673,0.027292793015450574,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.47913153501683714,mid,Q3,1,1,0,0
2363,20,Nam,Bắc,Đô thị,CĐ,0,1,2024,25,25-29,FT,0,10274.726630173229,7494.081682789165,0.26036886814174437,71640.33566230285,0.06971802407816209,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.8711120736606621,high,Q4,1,1,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2019,24,18-24,FT,0,5291.618643265492,3090.4554377814334,0.2449181449162457,7384.916044426609,0.013953236653132806,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.5669591403498742,mid,Q3,0,0,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2020,25,25-29,FT,0,2829.5874207054917,1650.0846284103843,0.22674276661389026,20482.99440916623,0.07236305177976476,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.2893238671478008,low,Q2,0,0,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2021,26,25-29,PT,0,4662.204582498515,3666.8155326817273,0.22472779604315257,34557.66411951898,0.07410711562863323,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.45492023950065524,mid,Q3,0,0,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2022,27,25-29,FT,0,5477.726459292642,4192.2635274580725,0.1346316273051923,42115.09539055023,0.0768702283340273,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.5100492978503897,mid,Q3,0,0,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2023,28,25-29,FT,0,3437.74136734815,3005.3900483315474,0.12543082906689898,30329.107573207424,0.08819828051388548,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.3054486524903629,mid,Q2,0,0,0,0
2364,24,Nam,Bắc,Nông thôn,ĐH,0,0,2024,29,25-29,FT,0,9545.858783405769,5032.847342393612,0.113988328533878,20579.2773351425,0.02155607179495851,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.8093171856528749,high,Q4,0,0,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2019,25,25-29,FT,0,4521.953332230447,3063.1840812470437,0.38880272348943795,15267.087262863637,0.03375468668683971,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.4844949998818336,mid,Q3,1,1,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2020,26,25-29,FT,0,8753.326979485331,5961.832361764359,0.3248761730459264,130223.04204465178,0.14875277374241694,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.8950232085363324,high,Q4,1,1,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2021,27,25-29,FT,0,3484.6311705312924,2164.6649401693894,0.2744544472750901,15577.476579444941,0.04469054761485441,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.34001709247602474,mid,Q2,1,1,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2022,28,25-29,PT,0,2471.241092240692,1955.330673899956,0.380319686413529,3218.222933263323,0.013017431606342719,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.23010546314851255,low,Q1,1,1,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2023,29,25-29,FT,1,5685.598591709956,4272.203888872261,0.36180514726585744,52638.108198790535,0.09256519050865922,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.5051742533437171,mid,Q3,1,1,0,0
2365,25,Nam,Bắc,Đô thị,≤THPT,0,1,2024,30,30-35,FT,0,5252.771103269039,4132.546454629236,0.2769744971676516,12785.247733772678,0.024335372597061474,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.44534054218008434,mid,Q3,1,1,0,0
2366,33,Nam,Bắc,Nông thôn,CĐ,0,0,2019,33,30-35,FT,0,4707.525558467559,3277.503924576776,0.13654942160025033,163404.41264463158,0.3470394513432637,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.5043777384072384,mid,Q3,0,1,1,0
2366,33,Nam,Bắc,Nông thôn,CĐ,0,0,2020,34,30-35,PT,0,3146.6056398829123,2358.5870169780337,0.16020994085162713,27190.341341291103,0.08638420581271597,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.32173881798393783,low,Q2,1,1,0,0
2366,33,Nam,Bắc,Nông thôn,CĐ,0,0,2021,35,30-35,FT,0,2369.6983827759336,1561.1843319096242,0.21611891064029687,14268.995055735046,0.06018899392434301,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.2312261799672079,low,Q1,1,1,0,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2019,24,18-24,FT,1,3055.3873219905063,1945.1103136219283,0.24659040265032497,47051.97268141842,0.15394636780123566,105.0,105.0,3.1,100.0,100.0,100,6.5,0.3117742165296435,low,Q2,0,0,0,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2020,25,25-29,FT,1,4436.719973987924,3072.455501608843,0.1580579150808185,18369.648142269474,0.04139433819606631,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.432049856265257,mid,Q3,0,1,1,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2021,26,25-29,FT,1,7949.740227110231,5018.207620785876,0.1770160765282911,27716.65487695173,0.03486047095645785,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.7387671410831359,high,Q4,1,1,0,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2022,27,25-29,FT,1,4088.227250889853,2199.629827381604,0.2476662411414652,10585.972272123714,0.025887463871860167,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.3625413458294116,mid,Q2,1,1,0,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2023,28,25-29,Unemp,1,1099.1254220873989,642.2590542728718,0.12555766235568736,17205.944947835582,0.15639984862079356,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.09300857001586213,low,Q1,1,1,0,0
2367,24,Nam,Nam,Nông thôn,ĐH,1,0,2024,29,25-29,FT,1,9467.602656965348,5244.638397484402,0.1781622062618255,258.20172194511673,0.00027269253056592984,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.7644594982989628,high,Q4,1,1,0,1
2368,35,Nam,Nam,Nông thôn,≤THPT,0,0,2019,35,30-35,FT,0,4384.287695218247,3609.772492923635,0.12224300267210829,915.7301239527707,0.0020881871101667746,105.0,105.0,3.1,100.0,100.0,100,6.5,0.44737629543043334,mid,Q3,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2019,20,18-24,FT,0,2922.5701805008725,2343.2503465425348,0.3652639192863673,27305.97088871085,0.09339940279467733,105.0,105.0,3.1,100.0,100.0,100,6.5,0.29822144698988495,low,Q2,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2020,21,18-24,Unemp,0,807.8402323521332,613.1410498672788,0.43710298890576865,20604.161729438034,0.2547371026478304,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.0786678578588113,low,Q1,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2021,22,18-24,FT,0,5558.591928167374,3847.630865019957,0.43989126123987343,81926.2340330137,0.14736015716898002,115.7625,111.3945,4.1000000000000005,106.08999999999999,108.16000000000001,104,6.5,0.5165583968663516,mid,Q3,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2022,23,18-24,FT,0,3356.317451588596,2317.2593566738956,0.4272112589415504,63972.02789942128,0.19054506707178184,121.55062500000001,114.736335,3.1,109.2727,112.4864,106,6.5,0.2976360586767329,mid,Q2,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2023,24,18-24,FT,0,6177.574084738184,4628.184131211458,0.3354034393945619,61621.26385811451,0.09973379458267952,127.62815625000002,118.17842505000002,3.1,112.55088100000002,116.98585600000003,108,7.5,0.5227495609166787,high,Q3,0,0,0,0
2369,20,Nam,Nam,Đô thị,≤THPT,0,0,2024,25,25-29,PT,0,1489.40907451518,902.4049224525497,0.3377466784092105,47126.98264763267,0.3162016620367315,134.00956406250003,121.7237778015,3.1,115.92740743,121.66529024000002,110,6.5,0.12026200878087445,low,Q1,0,0,0,0
2370,34,Nam,Nam,Đô thị,≤THPT,0,0,2019,34,30-35,FT,0,6756.094493033302,4541.429627018467,0.3416941112052975,112846.84041694652,0.16700497607854065,105.0,105.0,3.1,100.0,100.0,100,6.5,0.6893973972482961,high,Q4,0,0,0,0
2370,34,Nam,Nam,Đô thị,≤THPT,0,0,2020,35,30-35,PT,0,1518.8118253875186,867.9593710154851,0.4087396119259564,84312.69527458133,0.5547574631687278,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.14790260253067666,low,Q1,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2019,18,18-24,Unemp,1,1085.6349087277288,631.5806381092948,0.14370944397138805,14154.19074571244,0.13025709584725817,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.11631802593511381,low,Q1,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2020,19,18-24,FT,1,7184.5150914624,4394.287547079637,0.19722794039736952,85122.88411247806,0.11846455407715775,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.7346129950370552,high,Q4,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2021,20,18-24,Unemp,1,696.9231555309909,574.4214331572111,0.1536712664650896,656.2981800413422,0.00940358798587246,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.06800311809950733,low,Q1,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2022,21,18-24,FT,1,4622.793211353748,3832.3462903599957,0.2137883144610143,41900.23354307444,0.09061874445463565,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.4304436245732149,mid,Q3,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2023,22,18-24,FT,1,7241.0762860867935,6085.171772554615,0.21462613316670925,7048.513167328978,0.009732724275316346,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.6433808590642413,high,Q3,0,0,0,0
2371,18,Nữ,Bắc,Nông thôn,≤THPT,1,0,2024,23,18-24,Unemp,1,1257.7649462124907,1069.4367332052857,0.11994000883391467,101633.27340118524,0.6,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.10663585221384927,low,Q1,0,0,0,0
2372,34,Nữ,Nam,Nông thôn,≤THPT,0,0,2019,34,30-35,PT,0,1843.8307807734532,1294.1074423357493,0.1387520188584029,15663.696580263464,0.08490587182037582,105.0,105.0,3.1,100.0,100.0,100,6.5,0.18814599803810747,low,Q1,0,1,1,0
2372,34,Nữ,Nam,Nông thôn,≤THPT,0,0,2020,35,30-35,FT,0,2721.0017328208633,1777.2824404887688,0.1064585399511277,4395.870029353705,0.016149402024069174,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.26497241531024085,low,Q2,1,1,0,1
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2019,21,18-24,PT,0,2872.9125445548593,1503.6129266331286,0.2582122609807024,45194.64210554424,0.15725823735024075,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.3078120583451635,low,Q2,0,0,0,0
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2020,22,18-24,FT,0,7942.2061954964665,4168.16831375045,0.25179718895100484,12016.40167911363,0.015127898462369678,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.8120865230568984,high,Q4,0,0,0,0
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2021,23,18-24,Unemp,0,1583.650855358302,931.8869316880447,0.36382775539162954,12610.93424298499,0.07958178421664727,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.15452664370616895,low,Q1,0,0,0,0
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2022,24,18-24,FT,0,3841.8861658403575,2437.052189391472,0.33968494436885477,108048.1450189448,0.2811640531520063,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.3577307767867335,mid,Q2,0,0,0,0
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2023,25,25-29,FT,0,8194.607783499567,4367.435439911691,0.40902257937491154,44105.80219223407,0.05381638965328898,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.7281036115546421,high,Q4,0,0,0,0
2373,21,Nữ,Bắc,Đô thị,≤THPT,0,0,2024,26,25-29,Unemp,0,1128.936265119563,948.6930536317767,0.2593596973338037,41272.05375794294,0.3652600153830427,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.09571349645946202,low,Q1,0,0,0,0
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2019,27,25-29,FT,1,4278.460776429334,3529.346997265237,0.35073871602049866,20425.482815274434,0.0477291039277077,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.4584065117602858,mid,Q3,0,0,0,0
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2020,28,25-29,PT,1,4770.865303355025,2531.7476721175135,0.25188891450907047,5159.729646760933,0.010812814944992697,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.48781853817536047,mid,Q3,0,0,0,0
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2021,29,25-29,Unemp,1,1257.1609009379356,777.8895839568897,0.252334368338905,7524.152339863938,0.05980278304829551,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.12266899232445412,low,Q1,0,0,0,0
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2022,30,30-35,FT,1,5506.503978509479,3372.348947809232,0.40942962178334535,42853.011391710024,0.07780840750896295,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.5127288682121999,mid,Q3,0,1,1,0
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2023,31,30-35,FT,1,7997.147957037384,6579.225590746151,0.35544557703514124,30481.108423281716,0.0381102082469756,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.7105589997095747,high,Q4,1,1,0,1
2374,27,Nam,Bắc,Đô thị,ĐH,1,0,2024,32,30-35,Unemp,1,1004.4682432721388,644.3777361645681,0.2695121093588616,18068.577195096863,0.17970311161987088,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.0851608462023211,low,Q1,1,1,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2019,24,18-24,PT,0,3764.7341163872647,2530.2745327317175,0.2419142084078023,65361.38407675261,0.17356877054150177,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.4033643696129212,mid,Q2,0,0,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2020,25,25-29,FT,0,2944.0014627118385,2426.6260704382744,0.20714966382471317,35519.566568878494,0.12060967377643032,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.30102264444906324,low,Q2,0,0,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2021,26,25-29,FT,0,4255.376310630691,2363.4566938389394,0.17335146893433276,7747.358045859036,0.01820176948760216,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.4152234798242351,mid,Q2,0,0,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2022,27,25-29,Unemp,0,859.3947860835434,606.8427567684076,0.18103809650412617,43103.08020021924,0.5009686355309222,115.76250000000002,109.2727,2.8000000000000003,109.2727,112.4864,109,6.5,0.08002110190708588,low,Q1,0,0,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2023,28,25-29,PT,0,4839.380409131823,3482.361440170763,0.15317395168668516,36666.866195212235,0.07575203412945977,121.55062500000003,112.55088100000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.42998645532134255,mid,Q3,0,0,0,0
2375,24,Nữ,Bắc,Nông thôn,ĐH,0,0,2024,29,25-29,FT,0,8642.495140557647,5644.19294668631,0.1283090466037758,110872.39306621256,0.12827263886106552,127.62815625000003,115.92740743,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.7327281916566609,high,Q4,0,0,0,0
2376,34,Nam,Nam,Đô thị,≤THPT,0,0,2019,34,30-35,PT,0,2125.0030347913994,1599.700164587957,0.44289601631262554,56599.848999109134,0.2662265672855102,105.0,105.0,3.1,100.0,100.0,100,6.5,0.2168370443664693,low,Q1,0,0,0,0
2376,34,Nam,Nam,Đô thị,≤THPT,0,0,2020,35,30-35,FT,0,7714.175724934807,3957.7468766817087,0.3029339484349157,167991.60988210083,0.21774178044858514,110.25,108.15,4.1000000000000005,103.0,104.0,102,5.8,0.7512100228780607,high,Q4,0,0,0,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2019,19,18-24,FT,0,5906.795268459672,3406.402606212335,0.39515451064891227,95979.40707022707,0.16246231074160358,97.0,97.0,2.8000000000000003,100.0,100.0,100,6.5,0.6524442490934838,high,Q3,0,0,0,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2020,20,18-24,Unemp,0,700.8397674891982,368.9114207431523,0.3366259666188147,31000.74052786218,0.44170681064092465,101.85000000000001,99.91,3.8000000000000003,103.0,104.0,103,5.8,0.07387681229199061,low,Q1,0,0,0,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2021,21,18-24,FT,0,3310.9741462667057,1710.926435942611,0.31792542717899336,53462.59425675228,0.16142213645301523,106.94250000000001,102.90729999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.3330642254910402,mid,Q2,0,0,0,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2022,22,18-24,FT,0,7846.264340635277,5544.719145261792,0.3305412219160548,53923.49829185875,0.0687163015684691,112.28962500000002,105.994519,2.8000000000000003,109.2727,112.4864,109,6.5,0.7531873443665115,high,Q4,0,0,0,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2023,23,18-24,FT,0,6568.847325532987,4033.111528515125,0.3995295399041325,20190.411533037743,0.030731934141863444,117.90410625000003,109.17435457000002,2.8000000000000003,112.55088100000002,116.98585600000003,112,7.5,0.6017033745147236,high,Q3,0,1,1,0
2377,19,Nữ,Trung,Đô thị,≤THPT,0,0,2024,24,18-24,FT,0,3721.704516661869,2496.269115257706,0.36121762911372074,68297.61892451144,0.18346236887410441,123.79931156250004,112.4495852071,2.8000000000000003,115.92740743,121.66529024000002,115,6.5,0.3252923968629662,mid,Q2,1,1,0,0
2378,29,Nam,Bắc,Nông thôn,≤THPT,0,0,2019,29,25-29,PT,0,3882.1279240559415,2438.389216023956,0.2483871651689583,129504.05930434243,0.3335044887449264,100.0,100.0,2.8000000000000003,100.0,100.0,100,6.5,0.4159422775774223,mid,Q2,0,0,0,0
2378,29,Nam,Bắc,Nông thôn,≤THPT,0,0,2020,30,30-35,FT,0,1777.3548971186835,1489.718040141168,0.1351581525761048,11955.813135345297,0.06722962415835151,105.0,103.0,3.8000000000000003,103.0,104.0,103,5.8,0.18173362956223757,low,Q1,0,0,0,0
2378,29,Nam,Bắc,Nông thôn,≤THPT,0,0,2021,31,30-35,Unemp,0,1286.257800223878,1137.112388623744,0.16889898165177855,172478.53088404308,0.6,110.25,106.08999999999999,3.8000000000000003,106.08999999999999,108.16000000000001,106,6.5,0.12550815739275184,low,Q1,0,1,1,0
